Order_Id,Order_Date,Region,Category,Payment_Mode,Quantity,Unit_Price,Discount_Amount,Total_Sales_Amount,Month
51206,2025-05-31 15:00:00,East,Fashion,Card,2,1707.62,255.79,3159.45,2025-05
51207,2025-05-31 18:00:00,North,Fashion,Card,2,3041.41,136.53,5946.29,2025-05
51208,2025-05-31 21:00:00,South,Fashion,Card,5,1287.22,414.45,6021.650000000001,2025-05
51209,2025-06-01 00:00:00,South,Electronics,Card,1,1456.62,598.68,857.9399999999999,2025-06
51210,2025-06-01 03:00:00,South,Beauty,COD,3,1021.97,389.89,2676.02,2025-06
51211,2025-06-01 06:00:00,East,Sports,UPI,1,1350.62,594.52,756.0999999999999,2025-06
51212,2025-06-01 09:00:00,West,Beauty,UPI,4,698.68,417.4,2377.3199999999997,2025-06
51213,2025-06-01 12:00:00,North,Electronics,COD,1,574.92,576.89,50.0,2025-06
51214,2025-06-01 15:00:00,East,Electronics,UPI,3,1159.58,168.03,3310.7099999999996,2025-06
51215,2025-06-01 18:00:00,North,Sports,Net Banking,5,1041.54,62.91,5144.79,2025-06
51216,2025-06-01 21:00:00,South,Sports,UPI,1,3172.42,587.77,2584.65,2025-06
51217,2025-06-02 00:00:00,West,Home,Card,5,1359.26,400.66,6395.64,2025-06
51218,2025-06-02 03:00:00,West,Sports,COD,2,548.52,454.11,642.93,2025-06
51219,2025-06-02 06:00:00,South,Electronics,COD,5,1444.19,585.44,6635.51,2025-06
51220,2025-06-02 09:00:00,West,Beauty,UPI,2,1393.08,419.37,2366.79,2025-06
51221,2025-06-02 12:00:00,West,Beauty,UPI,5,1549.03,489.08,7256.07,2025-06
51222,2025-06-02 15:00:00,North,Home,COD,4,1166.34,498.91,4166.45,2025-06
51223,2025-06-02 18:00:00,East,Fashion,Net Banking,5,2699.04,123.39,13371.810000000001,2025-06
51224,2025-06-02 21:00:00,South,Home,UPI,1,2907.73,257.49,2650.24,2025-06
51225,2025-06-03 00:00:00,North,Beauty,Net Banking,5,3177.26,169.26,15717.04,2025-06
51226,2025-06-03 03:00:00,South,Beauty,Card,2,1004.6,572.3,1436.9,2025-06
51227,2025-06-03 06:00:00,South,Sports,COD,3,2306.35,224.67,6694.379999999999,2025-06
51228,2025-06-03 09:00:00,North,Home,UPI,2,568.12,337.06,799.1800000000001,2025-06
51229,2025-06-03 12:00:00,South,Beauty,COD,4,894.35,187.26,3390.1400000000003,2025-06
51230,2025-06-03 15:00:00,South,Beauty,UPI,2,1063.71,363.82,1763.6000000000001,2025-06
51231,2025-06-03 18:00:00,West,Fashion,COD,5,857.01,402.8,3882.25,2025-06
51232,2025-06-03 21:00:00,North,Home,Card,2,824.77,271.65,1377.8899999999999,2025-06
51233,2025-06-04 00:00:00,South,Sports,Card,4,3054.08,113.44,12102.88,2025-06
51234,2025-06-04 03:00:00,North,Home,Card,1,3324.43,106.66,3217.77,2025-06
51235,2025-06-04 06:00:00,North,Electronics,UPI,4,1205.85,594.93,4228.469999999999,2025-06
51236,2025-06-04 09:00:00,West,Sports,Net Banking,4,773.91,291.04,2804.6,2025-06
51237,2025-06-04 12:00:00,South,Fashion,COD,4,1037.26,558.13,3590.91,2025-06
51238,2025-06-04 15:00:00,West,Beauty,Card,2,1397.86,296.62,2499.1,2025-06
51239,2025-06-04 18:00:00,South,Fashion,Card,3,928.86,568.47,2218.1099999999997,2025-06
51240,2025-06-04 21:00:00,South,Electronics,COD,5,2008.95,226.14,9818.61,2025-06
51241,2025-06-05 00:00:00,South,Electronics,COD,2,812.78,127.77,1497.79,2025-06
51242,2025-06-05 03:00:00,North,Sports,UPI,2,762.7,421.74,1103.66,2025-06
51243,2025-06-05 06:00:00,East,Fashion,COD,1,1508.11,35.4,1472.7099999999998,2025-06
51244,2025-06-05 09:00:00,East,Electronics,UPI,1,1603.38,358.08,1245.3000000000002,2025-06
51245,2025-06-05 12:00:00,West,Home,UPI,5,1326.55,457.06,6175.69,2025-06
51246,2025-06-05 15:00:00,North,Beauty,UPI,2,1091.08,440.86,1741.2999999999997,2025-06
51247,2025-06-05 18:00:00,South,Sports,UPI,4,748.42,225.13,2768.5499999999997,2025-06
51248,2025-06-05 21:00:00,North,Home,Net Banking,5,386.59,339.94,1593.0099999999998,2025-06
51249,2025-06-06 00:00:00,South,Sports,UPI,4,888.21,113.43,3439.4100000000003,2025-06
51250,2025-06-06 03:00:00,North,Electronics,Card,3,890.44,566.15,2105.17,2025-06
51251,2025-06-06 06:00:00,South,Sports,Card,5,1449.29,346.7,6899.75,2025-06
51252,2025-06-06 09:00:00,West,Fashion,COD,3,1792.93,96.91,5281.88,2025-06
51253,2025-06-06 12:00:00,South,Electronics,Card,1,1015.95,318.78,697.1700000000001,2025-06
51254,2025-06-06 15:00:00,South,Electronics,COD,5,3182.52,555.94,15356.66,2025-06
51255,2025-06-06 18:00:00,West,Beauty,Card,1,2399.63,114.25,2285.38,2025-06
51256,2025-06-06 21:00:00,South,Beauty,Card,3,1062.35,320.09,2866.9599999999996,2025-06
51257,2025-06-07 00:00:00,East,Beauty,UPI,5,1248.81,74.3,6169.749999999999,2025-06
51258,2025-06-07 03:00:00,West,Home,UPI,4,1107.71,476.74,3954.1000000000004,2025-06
51259,2025-06-07 06:00:00,South,Sports,UPI,5,635.8,10.36,3168.64,2025-06
51260,2025-06-07 09:00:00,West,Sports,COD,2,465.76,432.9,498.62,2025-06
51261,2025-06-07 12:00:00,East,Beauty,Card,4,1256.57,363.6,4662.679999999999,2025-06
51262,2025-06-07 15:00:00,West,Sports,Card,1,1564.55,32.94,1531.61,2025-06
51263,2025-06-07 18:00:00,South,Fashion,COD,5,1098.1,256.47,5234.03,2025-06
51264,2025-06-07 21:00:00,North,Fashion,UPI,2,2162.94,375.67,3950.21,2025-06
51265,2025-06-08 00:00:00,East,Fashion,COD,1,797.03,11.63,785.4,2025-06
51266,2025-06-08 03:00:00,South,Sports,Card,4,824.02,68.49,3227.59,2025-06
51267,2025-06-08 06:00:00,North,Home,UPI,5,1552.83,576.87,7187.28,2025-06
51268,2025-06-08 09:00:00,East,Beauty,COD,3,1117.93,47.4,3306.39,2025-06
51269,2025-06-08 12:00:00,West,Electronics,UPI,5,1526.93,207.12,7427.530000000001,2025-06
51270,2025-06-08 15:00:00,South,Beauty,UPI,1,1525.16,592.01,933.1500000000001,2025-06
51271,2025-06-08 18:00:00,North,Fashion,UPI,3,1134.43,367.0,3036.29,2025-06
51272,2025-06-08 21:00:00,North,Beauty,UPI,5,2189.55,227.77,10719.98,2025-06
51273,2025-06-09 00:00:00,South,Sports,COD,3,431.38,497.9,796.2399999999999,2025-06
51274,2025-06-09 03:00:00,East,Fashion,Net Banking,3,2301.26,311.25,6592.530000000001,2025-06
51275,2025-06-09 06:00:00,East,Electronics,COD,2,738.37,485.99,990.75,2025-06
51276,2025-06-09 09:00:00,North,Home,UPI,5,834.64,582.74,3590.46,2025-06
51277,2025-06-09 12:00:00,North,Beauty,Card,2,1902.27,199.1,3605.44,2025-06
51278,2025-06-09 15:00:00,West,Home,Card,2,798.16,495.83,1100.49,2025-06
51279,2025-06-09 18:00:00,South,Electronics,UPI,5,1381.4,4.38,6902.62,2025-06
51280,2025-06-09 21:00:00,South,Fashion,COD,3,920.59,327.46,2434.31,2025-06
51281,2025-06-10 00:00:00,South,Fashion,Card,5,272.83,98.6,1265.55,2025-06
51282,2025-06-10 03:00:00,West,Electronics,UPI,2,624.02,60.42,1187.62,2025-06
51283,2025-06-10 06:00:00,East,Home,COD,3,2301.64,251.12,6653.8,2025-06
51284,2025-06-10 09:00:00,South,Beauty,Net Banking,4,1562.4,416.88,5832.72,2025-06
51285,2025-06-10 12:00:00,North,Beauty,COD,5,719.44,81.64,3515.5600000000004,2025-06
51286,2025-06-10 15:00:00,East,Beauty,Card,2,908.36,340.01,1476.71,2025-06
51287,2025-06-10 18:00:00,North,Beauty,UPI,2,1106.86,439.66,1774.0599999999997,2025-06
51288,2025-06-10 21:00:00,South,Fashion,COD,4,1140.69,482.82,4079.94,2025-06
51289,2025-06-11 00:00:00,North,Electronics,UPI,2,1357.38,237.11,2477.65,2025-06
51290,2025-06-11 03:00:00,West,Sports,Net Banking,1,1402.4,69.44,1332.96,2025-06
51291,2025-06-11 06:00:00,South,Fashion,UPI,1,712.18,227.91,484.27,2025-06
51292,2025-06-11 09:00:00,East,Sports,UPI,4,1310.25,137.73,5103.27,2025-06
51293,2025-06-11 12:00:00,West,Electronics,Card,3,2360.33,108.71,6972.28,2025-06
51294,2025-06-11 15:00:00,North,Electronics,Card,1,1666.06,413.39,1252.67,2025-06
51295,2025-06-11 18:00:00,South,Home,Net Banking,3,1449.78,344.19,4005.15,2025-06
51296,2025-06-11 21:00:00,East,Sports,UPI,5,1094.98,277.43,5197.469999999999,2025-06
51297,2025-06-12 00:00:00,North,Beauty,Card,4,496.18,305.48,1679.24,2025-06
51298,2025-06-12 03:00:00,South,Fashion,UPI,5,410.51,194.29,1858.2600000000002,2025-06
51299,2025-06-12 06:00:00,South,Beauty,UPI,5,1336.51,64.82,6617.7300000000005,2025-06
51300,2025-06-12 09:00:00,South,Beauty,Card,1,1209.73,540.48,669.25,2025-06
51301,2025-06-12 12:00:00,East,Electronics,Card,3,1484.13,463.05,3989.34,2025-06
51302,2025-06-12 15:00:00,West,Sports,Card,4,2524.16,72.14,10024.5,2025-06
51303,2025-06-12 18:00:00,West,Sports,Net Banking,2,871.29,177.5,1565.08,2025-06
51304,2025-06-12 21:00:00,West,Beauty,UPI,3,511.93,76.49,1459.3,2025-06
51305,2025-06-13 00:00:00,West,Sports,UPI,4,1581.21,576.55,5748.29,2025-06
51306,2025-06-13 03:00:00,South,Electronics,Card,2,1535.93,118.71,2953.15,2025-06
51307,2025-06-13 06:00:00,South,Beauty,Card,2,670.28,87.31,1253.25,2025-06
51308,2025-06-13 09:00:00,West,Home,COD,1,1278.38,132.18,1146.2,2025-06
51309,2025-06-13 12:00:00,North,Home,Card,4,3435.2,142.76,13598.039999999999,2025-06
51310,2025-06-13 15:00:00,North,Fashion,Card,4,465.15,542.8,1317.8,2025-06
51311,2025-06-13 18:00:00,South,Home,UPI,1,1898.45,140.16,1758.29,2025-06
51312,2025-06-13 21:00:00,South,Fashion,Card,1,2208.12,22.42,2185.7,2025-06
51313,2025-06-14 00:00:00,North,Sports,UPI,5,1519.06,95.66,7499.639999999999,2025-06
51314,2025-06-14 03:00:00,West,Home,Card,3,1137.82,139.93,3273.53,2025-06
51315,2025-06-14 06:00:00,East,Electronics,UPI,1,2061.99,235.07,1826.9199999999998,2025-06
51316,2025-06-14 09:00:00,South,Sports,COD,1,660.36,285.41,374.95,2025-06
51317,2025-06-14 12:00:00,South,Sports,Card,1,1149.9,398.52,751.3800000000001,2025-06
51318,2025-06-14 15:00:00,West,Home,COD,4,734.71,309.81,2629.03,2025-06
51319,2025-06-14 18:00:00,North,Fashion,Card,5,1255.14,167.8,6107.900000000001,2025-06
51320,2025-06-14 21:00:00,East,Home,UPI,4,955.56,375.25,3446.99,2025-06
51321,2025-06-15 00:00:00,South,Sports,UPI,2,631.03,428.85,833.2099999999999,2025-06
51322,2025-06-15 03:00:00,South,Sports,UPI,3,2116.12,558.16,5790.2,2025-06
51323,2025-06-15 06:00:00,West,Electronics,COD,1,1860.63,290.65,1569.98,2025-06
51324,2025-06-15 09:00:00,West,Home,COD,3,616.66,414.55,1435.43,2025-06
51325,2025-06-15 12:00:00,South,Beauty,COD,2,2163.97,191.98,4135.96,2025-06
51326,2025-06-15 15:00:00,West,Home,Card,3,1140.81,513.95,2908.4799999999996,2025-06
51327,2025-06-15 18:00:00,East,Home,UPI,1,951.5,564.01,387.49,2025-06
51328,2025-06-15 21:00:00,East,Sports,Card,5,1272.02,597.77,5762.33,2025-06
51329,2025-06-16 00:00:00,West,Beauty,UPI,5,502.86,234.39,2279.9100000000003,2025-06
51330,2025-06-16 03:00:00,West,Beauty,Card,5,549.0,228.28,2516.72,2025-06
51331,2025-06-16 06:00:00,South,Fashion,UPI,3,2017.91,92.98,5960.750000000001,2025-06
51332,2025-06-16 09:00:00,South,Sports,Card,1,2177.67,60.0,2117.67,2025-06
51333,2025-06-16 12:00:00,North,Electronics,UPI,5,1039.05,351.75,4843.5,2025-06
51334,2025-06-16 15:00:00,East,Fashion,Card,3,1679.53,589.1,4449.49,2025-06
51335,2025-06-16 18:00:00,South,Beauty,UPI,2,1336.98,483.36,2190.6,2025-06
51336,2025-06-16 21:00:00,South,Home,UPI,1,1135.26,214.75,920.51,2025-06
51337,2025-06-17 00:00:00,East,Electronics,UPI,5,1800.75,200.82,8802.93,2025-06
51338,2025-06-17 03:00:00,South,Electronics,Net Banking,3,1642.64,473.77,4454.15,2025-06
51339,2025-06-17 06:00:00,West,Fashion,COD,2,722.92,20.59,1425.25,2025-06
51340,2025-06-17 09:00:00,South,Home,UPI,3,2821.64,585.82,7879.1,2025-06
51341,2025-06-17 12:00:00,South,Fashion,Card,3,995.49,461.26,2525.21,2025-06
51342,2025-06-17 15:00:00,East,Fashion,Net Banking,1,419.76,405.28,50.0,2025-06
51343,2025-06-17 18:00:00,South,Electronics,Card,4,1228.7,292.6,4622.2,2025-06
51344,2025-06-17 21:00:00,East,Sports,COD,4,1195.75,598.22,4184.78,2025-06
51345,2025-06-18 00:00:00,South,Fashion,Card,4,984.76,479.45,3459.59,2025-06
51346,2025-06-18 03:00:00,East,Fashion,COD,5,1094.93,45.65,5429.000000000001,2025-06
51347,2025-06-18 06:00:00,South,Sports,Net Banking,3,1130.3,199.73,3191.1699999999996,2025-06
51348,2025-06-18 09:00:00,West,Beauty,UPI,4,696.73,17.17,2769.75,2025-06
51349,2025-06-18 12:00:00,South,Home,UPI,2,994.2,52.24,1936.16,2025-06
51350,2025-06-18 15:00:00,South,Fashion,UPI,2,1285.95,371.52,2200.38,2025-06
51351,2025-06-18 18:00:00,South,Fashion,Card,2,920.81,115.82,1725.8,2025-06
51352,2025-06-18 21:00:00,South,Fashion,Card,2,1174.85,458.62,1891.08,2025-06
51353,2025-06-19 00:00:00,South,Home,UPI,2,3086.83,409.92,5763.74,2025-06
51354,2025-06-19 03:00:00,East,Electronics,COD,2,1151.07,343.03,1959.11,2025-06
51355,2025-06-19 06:00:00,South,Sports,Card,5,1390.83,508.91,6445.24,2025-06
51356,2025-06-19 09:00:00,South,Fashion,Card,1,401.8,85.66,316.14,2025-06
51357,2025-06-19 12:00:00,South,Home,UPI,2,1379.45,588.76,2170.1400000000003,2025-06
51358,2025-06-19 15:00:00,East,Sports,UPI,3,1202.71,381.54,3226.59,2025-06
51359,2025-06-19 18:00:00,North,Home,UPI,1,2223.6,405.34,1818.26,2025-06
51360,2025-06-19 21:00:00,South,Sports,COD,5,1068.96,374.45,4970.35,2025-06
51361,2025-06-20 00:00:00,West,Home,Card,1,1522.2,94.04,1428.16,2025-06
51362,2025-06-20 03:00:00,East,Sports,COD,1,1206.65,346.49,860.1600000000001,2025-06
51363,2025-06-20 06:00:00,South,Sports,Card,3,2141.75,283.9,6141.35,2025-06
51364,2025-06-20 09:00:00,North,Beauty,Card,1,977.25,66.72,910.53,2025-06
51365,2025-06-20 12:00:00,West,Electronics,UPI,4,654.34,193.73,2423.63,2025-06
51366,2025-06-20 15:00:00,North,Sports,Card,3,3369.34,569.55,9538.470000000001,2025-06
51367,2025-06-20 18:00:00,West,Sports,COD,1,808.91,163.14,645.77,2025-06
51368,2025-06-20 21:00:00,East,Electronics,UPI,5,1156.49,195.08,5587.37,2025-06
51369,2025-06-21 00:00:00,West,Electronics,Net Banking,4,1652.03,124.84,6483.28,2025-06
51370,2025-06-21 03:00:00,North,Home,Net Banking,4,2661.22,365.88,10279.0,2025-06
51371,2025-06-21 06:00:00,South,Home,COD,5,1459.0,326.92,6968.08,2025-06
51372,2025-06-21 09:00:00,South,Fashion,Net Banking,1,976.65,263.03,713.62,2025-06
51373,2025-06-21 12:00:00,South,Beauty,Card,2,756.6,412.53,1100.67,2025-06
51374,2025-06-21 15:00:00,North,Electronics,UPI,2,939.41,228.82,1650.0,2025-06
51375,2025-06-21 18:00:00,South,Beauty,UPI,4,775.95,484.93,2618.8700000000003,2025-06
51376,2025-06-21 21:00:00,West,Fashion,UPI,5,1603.67,545.05,7473.3,2025-06
51377,2025-06-22 00:00:00,South,Beauty,UPI,2,1290.3,100.43,2480.17,2025-06
51378,2025-06-22 03:00:00,West,Fashion,Card,5,417.95,67.99,2021.76,2025-06
51379,2025-06-22 06:00:00,East,Beauty,UPI,5,3270.37,518.94,15832.909999999998,2025-06
51380,2025-06-22 09:00:00,South,Fashion,COD,4,1676.5,18.28,6687.72,2025-06
51381,2025-06-22 12:00:00,West,Fashion,UPI,3,3833.38,334.99,11165.15,2025-06
51382,2025-06-22 15:00:00,South,Home,UPI,5,895.19,265.92,4210.030000000001,2025-06
51383,2025-06-22 18:00:00,South,Home,UPI,5,519.49,519.68,2077.77,2025-06
51384,2025-06-22 21:00:00,North,Electronics,COD,2,3097.14,582.04,5612.24,2025-06
51385,2025-06-23 00:00:00,East,Sports,UPI,3,863.29,511.8,2078.0699999999997,2025-06
51386,2025-06-23 03:00:00,North,Home,Net Banking,1,1226.06,311.51,914.55,2025-06
51387,2025-06-23 06:00:00,South,Beauty,UPI,4,1024.86,50.42,4049.0199999999995,2025-06
51388,2025-06-23 09:00:00,North,Fashion,Net Banking,4,1046.07,246.46,3937.8199999999997,2025-06
51389,2025-06-23 12:00:00,North,Home,UPI,3,951.37,433.66,2420.4500000000003,2025-06
51390,2025-06-23 15:00:00,West,Sports,COD,5,1240.04,486.23,5713.969999999999,2025-06
51391,2025-06-23 18:00:00,East,Home,Net Banking,2,1411.45,448.59,2374.31,2025-06
51392,2025-06-23 21:00:00,West,Sports,Card,5,2190.34,264.92,10686.78,2025-06
51393,2025-06-24 00:00:00,South,Beauty,UPI,2,1125.6,58.25,2192.95,2025-06
51394,2025-06-24 03:00:00,East,Beauty,Card,1,1952.25,437.41,1514.84,2025-06
51395,2025-06-24 06:00:00,West,Home,UPI,2,2913.94,544.32,5283.56,2025-06
51396,2025-06-24 09:00:00,South,Sports,Card,5,1542.18,28.95,7681.950000000001,2025-06
51397,2025-06-24 12:00:00,North,Home,Card,1,1050.8,127.84,922.9599999999999,2025-06
51398,2025-06-24 15:00:00,South,Electronics,Card,1,1504.54,86.13,1418.4099999999999,2025-06
51399,2025-06-24 18:00:00,West,Fashion,UPI,4,1011.15,462.66,3581.94,2025-06
51400,2025-06-24 21:00:00,South,Sports,Net Banking,2,1038.9,24.66,2053.1400000000003,2025-06
51401,2025-06-25 00:00:00,South,Beauty,Card,3,2755.22,502.77,7762.889999999999,2025-06
51402,2025-06-25 03:00:00,North,Electronics,Card,1,476.61,105.21,371.40000000000003,2025-06
51403,2025-06-25 06:00:00,South,Beauty,Card,5,1729.96,257.67,8392.13,2025-06
51404,2025-06-25 09:00:00,South,Home,UPI,4,1074.59,59.48,4238.88,2025-06
51405,2025-06-25 12:00:00,South,Electronics,Net Banking,3,1338.03,318.56,3695.53,2025-06
51406,2025-06-25 15:00:00,North,Electronics,Card,2,2015.96,203.17,3828.75,2025-06
51407,2025-06-25 18:00:00,South,Home,UPI,5,994.01,317.85,4652.2,2025-06
51408,2025-06-25 21:00:00,East,Electronics,UPI,5,1291.95,202.67,6257.08,2025-06
51409,2025-06-26 00:00:00,South,Fashion,Card,3,732.41,379.66,1817.57,2025-06
51410,2025-06-26 03:00:00,East,Fashion,UPI,4,1017.9,261.1,3810.5,2025-06
51411,2025-06-26 06:00:00,South,Beauty,UPI,5,3261.88,109.93,16199.470000000001,2025-06
51412,2025-06-26 09:00:00,North,Home,UPI,5,2256.4,425.04,10856.96,2025-06
51413,2025-06-26 12:00:00,East,Fashion,Net Banking,4,2585.31,170.02,10171.22,2025-06
51414,2025-06-26 15:00:00,North,Home,COD,5,1079.59,341.65,5056.3,2025-06
51415,2025-06-26 18:00:00,North,Sports,Card,3,2662.49,296.35,7691.119999999999,2025-06
51416,2025-06-26 21:00:00,South,Home,COD,5,2387.58,414.62,11523.279999999999,2025-06
51417,2025-06-27 00:00:00,South,Home,COD,4,545.01,235.24,1944.8,2025-06
51418,2025-06-27 03:00:00,North,Electronics,Card,3,944.17,495.48,2337.0299999999997,2025-06
51419,2025-06-27 06:00:00,East,Electronics,COD,3,1267.78,123.51,3679.83,2025-06
51420,2025-06-27 09:00:00,South,Sports,Card,4,827.73,224.66,3086.26,2025-06
51421,2025-06-27 12:00:00,East,Beauty,UPI,1,779.15,534.2,244.94999999999993,2025-06
51422,2025-06-27 15:00:00,West,Fashion,Card,5,1545.75,143.29,7585.46,2025-06
51423,2025-06-27 18:00:00,North,Beauty,UPI,5,1657.32,146.58,8140.02,2025-06
51424,2025-06-27 21:00:00,East,Home,Card,3,467.94,336.56,1067.26,2025-06
51425,2025-06-28 00:00:00,West,Home,UPI,5,721.99,296.63,3313.3199999999997,2025-06
51426,2025-06-28 03:00:00,East,Beauty,UPI,4,883.43,175.56,3358.16,2025-06
51427,2025-06-28 06:00:00,North,Home,Card,3,1347.62,506.87,3535.99,2025-06
51428,2025-06-28 09:00:00,South,Home,UPI,1,749.7,56.45,693.25,2025-06
51429,2025-06-28 12:00:00,West,Fashion,Card,1,424.71,216.48,208.23,2025-06
51430,2025-06-28 15:00:00,South,Fashion,COD,4,903.16,225.24,3387.3999999999996,2025-06
51431,2025-06-28 18:00:00,North,Fashion,Card,1,1041.99,396.17,645.8199999999999,2025-06
51432,2025-06-28 21:00:00,East,Sports,Card,3,2199.7,316.5,6282.599999999999,2025-06
51433,2025-06-29 00:00:00,South,Beauty,UPI,4,2070.53,355.58,7926.540000000001,2025-06
51434,2025-06-29 03:00:00,East,Fashion,UPI,4,1861.01,208.4,7235.64,2025-06
51435,2025-06-29 06:00:00,South,Beauty,UPI,2,1973.14,378.09,3568.19,2025-06
51436,2025-06-29 09:00:00,South,Home,UPI,2,3601.42,100.43,7102.41,2025-06
51437,2025-06-29 12:00:00,West,Fashion,UPI,2,533.42,149.91,916.93,2025-06
51438,2025-06-29 15:00:00,East,Electronics,UPI,5,851.65,214.46,4043.79,2025-06
51439,2025-06-29 18:00:00,East,Fashion,COD,1,2483.15,338.98,2144.17,2025-06
51440,2025-06-29 21:00:00,North,Home,UPI,3,1747.95,217.14,5026.71,2025-06
51441,2025-06-30 00:00:00,East,Home,UPI,2,1608.42,248.54,2968.3,2025-06
51442,2025-06-30 03:00:00,North,Home,COD,1,1320.01,13.88,1306.1299999999999,2025-06
51443,2025-06-30 06:00:00,West,Sports,Net Banking,4,1498.69,414.64,5580.12,2025-06
51444,2025-06-30 09:00:00,South,Electronics,UPI,1,538.01,194.64,343.37,2025-06
51445,2025-06-30 12:00:00,South,Home,Net Banking,1,2036.12,335.67,1700.4499999999998,2025-06
51446,2025-06-30 15:00:00,East,Sports,COD,5,637.0,69.37,3115.63,2025-06
51447,2025-06-30 18:00:00,South,Electronics,Card,3,397.19,30.85,1160.72,2025-06
51448,2025-06-30 21:00:00,West,Beauty,Net Banking,4,2616.59,20.04,10446.32,2025-06
51449,2025-07-01 00:00:00,South,Electronics,COD,1,686.46,78.43,608.03,2025-07
51450,2025-07-01 03:00:00,West,Sports,Net Banking,3,452.39,362.44,994.73,2025-07
51451,2025-07-01 06:00:00,South,Fashion,UPI,1,1647.91,244.78,1403.13,2025-07
51452,2025-07-01 09:00:00,East,Sports,UPI,5,748.33,303.02,3438.63,2025-07
51453,2025-07-01 12:00:00,North,Fashion,Card,2,969.95,229.72,1710.18,2025-07
51454,2025-07-01 15:00:00,East,Electronics,Card,2,1967.75,577.01,3358.49,2025-07
51455,2025-07-01 18:00:00,South,Electronics,Card,1,1668.26,417.16,1251.1,2025-07
51456,2025-07-01 21:00:00,West,Electronics,UPI,1,1481.51,98.78,1382.73,2025-07
51457,2025-07-02 00:00:00,South,Home,Card,2,958.22,396.94,1519.5,2025-07
51458,2025-07-02 03:00:00,South,Beauty,Net Banking,2,550.21,382.37,718.0500000000001,2025-07
51459,2025-07-02 06:00:00,North,Sports,COD,5,372.7,425.38,1438.12,2025-07
51460,2025-07-02 09:00:00,South,Sports,UPI,1,1998.25,472.53,1525.72,2025-07
51461,2025-07-02 12:00:00,East,Beauty,Card,2,609.53,32.32,1186.74,2025-07
51462,2025-07-02 15:00:00,South,Beauty,UPI,1,1031.64,496.57,535.0700000000002,2025-07
51463,2025-07-02 18:00:00,East,Electronics,UPI,1,1340.17,229.01,1111.16,2025-07
51464,2025-07-02 21:00:00,South,Fashion,UPI,4,1280.97,12.11,5111.77,2025-07
51465,2025-07-03 00:00:00,East,Fashion,Card,3,1285.64,462.19,3394.73,2025-07
51466,2025-07-03 03:00:00,West,Fashion,UPI,3,1701.73,570.59,4534.6,2025-07
51467,2025-07-03 06:00:00,West,Beauty,Card,4,863.57,419.34,3034.94,2025-07
51468,2025-07-03 09:00:00,South,Sports,UPI,4,1826.4,395.07,6910.530000000001,2025-07
51469,2025-07-03 12:00:00,West,Home,Card,3,1305.79,335.99,3581.38,2025-07
51470,2025-07-03 15:00:00,South,Beauty,Card,4,4050.35,183.24,16018.16,2025-07
51471,2025-07-03 18:00:00,West,Sports,Card,2,1279.32,101.3,2457.3399999999997,2025-07
51472,2025-07-03 21:00:00,South,Beauty,Card,4,1037.92,570.78,3580.9000000000005,2025-07
51473,2025-07-04 00:00:00,South,Fashion,UPI,2,1649.02,124.71,3173.33,2025-07
51474,2025-07-04 03:00:00,South,Electronics,UPI,5,520.29,578.86,2022.5899999999997,2025-07
51475,2025-07-04 06:00:00,South,Home,Card,3,2167.69,7.67,6495.4,2025-07
51476,2025-07-04 09:00:00,South,Home,Card,5,1282.15,162.64,6248.11,2025-07
51477,2025-07-04 12:00:00,North,Sports,Card,1,2436.31,547.93,1888.38,2025-07
51478,2025-07-04 15:00:00,South,Home,COD,2,1805.53,200.5,3410.56,2025-07
51479,2025-07-04 18:00:00,North,Fashion,UPI,4,1449.62,443.67,5354.8099999999995,2025-07
51480,2025-07-04 21:00:00,East,Beauty,Net Banking,5,1229.33,296.02,5850.629999999999,2025-07
51481,2025-07-05 00:00:00,East,Home,COD,1,1112.98,288.61,824.37,2025-07
51482,2025-07-05 03:00:00,South,Fashion,UPI,3,1786.87,282.91,5077.7,2025-07
51483,2025-07-05 06:00:00,North,Fashion,UPI,3,2695.97,207.84,7880.07,2025-07
51484,2025-07-05 09:00:00,West,Sports,COD,2,795.53,508.23,1082.83,2025-07
51485,2025-07-05 12:00:00,South,Home,UPI,3,1612.9,196.69,4642.010000000001,2025-07
51486,2025-07-05 15:00:00,West,Fashion,Card,5,653.21,135.4,3130.65,2025-07
51487,2025-07-05 18:00:00,West,Home,UPI,1,1118.42,239.76,878.6600000000001,2025-07
51488,2025-07-05 21:00:00,East,Beauty,Net Banking,2,772.02,219.73,1324.31,2025-07
51489,2025-07-06 00:00:00,West,Electronics,COD,4,415.0,309.0,1351.0,2025-07
51490,2025-07-06 03:00:00,North,Beauty,Card,5,946.18,191.85,4539.049999999999,2025-07
51491,2025-07-06 06:00:00,North,Sports,UPI,5,1184.22,286.4,5634.700000000001,2025-07
51492,2025-07-06 09:00:00,South,Sports,Card,2,796.88,65.74,1528.02,2025-07
51493,2025-07-06 12:00:00,West,Fashion,UPI,3,704.46,476.45,1636.93,2025-07
51494,2025-07-06 15:00:00,South,Home,UPI,4,781.89,85.33,3042.23,2025-07
51495,2025-07-06 18:00:00,South,Sports,UPI,4,634.72,52.51,2486.37,2025-07
51496,2025-07-06 21:00:00,South,Fashion,Card,4,996.26,566.68,3418.36,2025-07
51497,2025-07-07 00:00:00,West,Electronics,COD,2,2180.09,240.55,4119.63,2025-07
